source,frame_id,point_id,x,y,z,doppler,snr,noise
left,211,2,7.3853,7.8019,-2.0142,-0.8928,231,475
left,211,3,0.8886,2.2904,2.0734,-0.5952,174,467
left,211,4,-1.0005,3.8183,-1.0005,-0.5952,161,526
left,211,5,-1.2638,1.9424,2.5276,-0.2976,155,485
left,212,1,-0.757,4.7542,-1.0597,-0.8928,182,570
left,212,2,4.1468,8.2892,-2.6658,-0.8928,117,589
left,212,3,6.1874,7.648,-2.1656,-0.8928,142,531
left,212,4,7.3853,7.8019,-2.0142,-0.8928,258,451
left,212,5,0.7372,2.7607,1.8957,-0.5952,177,464
left,212,6,-0.8754,3.8793,-0.8754,-0.5952,180,506
left,213,1,0.0724,1.0694,2.0998,0,119,566
left,213,2,-0.1975,0.9631,3.0608,0,141,511
left,213,3,-0.757,4.7179,-1.2111,-0.8928,224,536
left,213,4,3.7651,8.2435,-2.6066,-0.8928,113,603
left,213,5,7.721,7.3712,-2.3499,-0.8928,241,467
left,213,6,1.1848,2.1522,2.0734,-0.5952,159,484
left,213,7,-1.2506,3.8019,-0.7504,-0.5952,183,521
left,214,1,0.0724,0.9134,2.1722,0,122,571
left,214,2,0,1.4616,2.8633,0,139,515
left,214,3,-0.8689,4.4871,-1.1585,-0.8928,207,546
left,214,4,3.4754,8.5286,-2.0273,-0.8928,132,607
left,214,5,7.3853,7.8019,-2.0142,-0.8928,236,475
left,214,6,0.9478,3.0717,2.1327,-0.5952,210,496
left,214,7,-1.0663,3.5842,-0.9478,-0.5952,210,496
left,215,1,0.0724,0.9134,2.1722,0,143,562
left,215,2,0.4937,1.3757,2.8633,0,125,514
left,215,3,7.721,7.4699,-2.0142,-0.8928,255,457
left,215,4,0.7372,2.6854,2.001,-0.5952,155,494
left,215,5,-1.0005,3.8183,-1.0005,-0.5952,195,530
left,215,6,-0.8689,4.4871,-1.1585,-0.5952,127,604
left,216,1,0.1448,1.062,2.0998,0,126,580
left,216,2,0.1711,0.2918,-0.2633,-0.8928,134,461
left,216,3,5.1474,8.1367,-2.1195,-0.8928,160,551
left,216,4,7.5696,7.3234,-1.9747,-0.8928,254,459
left,216,5,1.1058,1.9157,2.0273,-0.5952,168,481
left,216,6,-0.9478,3.6174,-0.9478,-0.5952,209,514
left,217,1,0.0724,0.9134,2.1722,0,147,570
left,217,2,-0.8689,4.4871,-1.1585,-0.8928,185,534
left,217,3,5.7529,7.72,-2.1195,-0.8928,152,555
left,217,4,7.2405,7.649,-1.9747,-0.8928,235,480
left,217,5,-0.9478,3.6174,-0.9478,-0.5952,255,480
left,217,6,-0.8689,4.4871,-1.1585,-0.5952,120,599
left,217,7,0,5.7109,1.843,-0.5952,124,579
left,218,1,0,0.9163,2.1722,0,158,543
left,218,2,7.5696,7.2266,-2.3038,-0.8928,233,484
left,218,3,-0.9478,3.5842,-1.0663,-0.5952,232,487
left,218,4,-0.7241,4.5128,-1.1585,-0.5952,155,594
left,219,1,0,0.9163,2.1722,0,151,555
left,219,2,5.4501,8.0745,-1.5139,-0.8928,140,573
left,219,3,7.2405,7.649,-1.9747,-0.8928,224,498
left,219,4,0.7372,1.7753,2.3038,-0.5952,132,493
left,219,5,-1.0663,3.5842,-0.9478,-0.5952,286,461
left,219,6,-0.8689,4.4871,-1.1585,-0.5952,167,577
left,220,1,0.1448,1.062,2.0998,0,146,554
left,220,2,0.0395,0.3458,-0.2501,-0.8928,168,454
left,220,3,0.0395,0.355,-0.237,-0.8928,168,454
left,220,4,3.041,8.0985,-2.4881,-0.8928,122,614
