frame_id	accel_x	accel_y	accel_z	free_accel_x	free_accel_y	free_accel_z	delta_v_x	delta_v_y	delta_v_z	delta_q_w	delta_q_x	delta_q_y	delta_q_z	rate_x	rate_y	rate_z	quat_w	quat_x	quat_y	quat_z	mag_x	mag_y	mag_z	temperature	status_byte	packet_counter	time_fine
56	-0.296367	-0.0496586	9.79675	0.517709	-0.574536	0.954098	-0.00300234	-0.000497745	0.0979663	1	4.92005e-06	-0.00019756	3.25626e-05	0.000984011	-0.039512	0.00651252	0	0	0	0	0.00773474	0.50775	-0.990755	33.625	1	34355	3484102
57	-0.266514	-0.0538415	9.7737	0.574569	-0.622101	0.933321	-0.00267467	-0.000565899	0.0977366	1	0.000140354	-4.87872e-05	9.18035e-06	0.0280707	-0.00975743	0.00183607	0	0	0	0	0.00572011	0.508795	-0.993752	33.625	1	34359	3484502
58	0.160619	-0.0669943	9.91725	1.01781	-0.620547	1.05965	0.00159643	-0.000675257	0.0991727	1	2.73134e-05	-4.94457e-05	3.22372e-05	0.00546268	-0.00988915	0.00644744	0	0	0	0	0.00498708	0.505263	-0.986757	33.625	1	34362	3484802
59	0.174352	-0.0564886	9.92097	0.972158	-0.599219	1.04529	0.00169811	-0.0005838	0.0992103	1	9.52052e-05	-0.000228813	-6.77722e-06	0.019041	-0.0457626	-0.00135544	0	0	0	0	0.00447276	0.504327	-0.988795	33.625	1	34365	3485102
60	1.20024	-0.14587	10.0054	1.9852	-0.672879	0.986258	0.0118898	-0.00147478	0.100067	1	9.95168e-05	-0.00056536	0.000160632	0.0199034	-0.113072	0.0321265	0	0	0	0	0.00441718	0.510632	-0.986635	33.625	1	34369	3485502
61	0.521552	0.501801	9.95104	1.32075	-0.0907275	1.22579	0.00515516	0.00496619	0.0995161	1	0.000258129	-0.000305394	-4.23346e-05	0.0516258	-0.0610788	-0.00846691	0	0	0	0	0.000612399	0.507259	-0.987197	33.625	1	34372	3485802
62	1.16385	-0.713744	9.99719	1.91609	-1.35704	1.08757	0.0115961	-0.00716996	0.0999745	1	0.000170965	-0.00021711	7.17106e-05	0.034193	-0.043422	0.0143421	0	0	0	0	-9.03178e-05	0.508523	-0.97555	33.625	1	34375	3486102
63	0.835152	-0.269668	9.74332	1.64436	-0.868205	0.877362	0.00832357	-0.0027272	0.0974347	1	0.000162917	-0.000145465	7.37806e-05	0.0325834	-0.029093	0.0147561	0	0	0	0	-0.00113891	0.508594	-0.979079	33.625	1	34379	3486502
64	0.364297	0.189445	9.65177	1.14333	-0.338769	0.78369	0.00362418	0.00188556	0.0965186	1	4.96804e-05	-9.54597e-05	9.63034e-05	0.00993608	-0.0190919	0.0192607	0	0	0	0	0.00053169	0.512137	-0.987088	33.625	1	34382	3486802
65	-0.13607	-0.248558	9.76671	0.643203	-0.792904	0.897672	-0.00134354	-0.00248826	0.0976673	1	1.22578e-05	8.51067e-05	0.000106441	0.00245156	0.0170213	0.0212882	0	0	0	0	0.000703475	0.50912	-0.982106	33.625	1	34385	3487102
66	-0.357501	0.00393491	9.9868	0.501453	-0.58123	1.18481	-0.00355193	6.74676e-06	0.0998688	1	0.000158932	0.000115583	0.00012035	0.0317865	0.0231166	0.02407	0	0	0	0	-0.000307644	0.510609	-0.983078	33.625	1	34389	3487502
67	0.499378	-0.0349399	9.98131	1.14701	-0.594127	1.03708	0.00494432	-0.000357559	0.0998156	1	4.76099e-05	-0.000248234	0.000135302	0.00952198	-0.0496468	0.0270604	0	0	0	0	0.000198605	0.512033	-0.981028	33.625	1	34392	3487802
