source,frame_id,point_id,x,y,z,doppler,snr,noise
right,290,2,-1.2676,2.0559,-0.6711,0,113,684
right,291,1,-0.4601,1.2304,-0.5019,0,284,431
right,292,1,-0.4183,1.2452,-0.5019,0,276,439
right,293,1,-0.5019,1.2452,-0.4183,0,282,432
right,294,1,-0.5019,1.2452,-0.4183,0,277,436
right,294,2,-1.2676,2.0559,-0.6711,0,112,684
right,295,1,-0.5438,1.2275,-0.4183,0,274,438
right,295,2,-1.2676,2.0559,-0.6711,0,113,684
right,296,1,-0.5438,1.2275,-0.4183,0,266,442
right,296,2,-1.2676,2.03,-0.7456,0,123,674
right,297,1,-0.5856,1.1758,-0.5019,0,277,435
right,297,2,-1.2676,2.0559,-0.6711,0,118,679
right,298,1,-0.6274,1.135,-0.5438,0,277,436
right,299,1,-0.5856,1.1365,-0.5856,0,283,433
right,299,2,-1.2676,2.0559,-0.6711,0,120,677
right,300,1,-0.5856,1.1365,-0.5856,0,277,440
right,300,2,0.0818,2.671,-0.6547,0,112,666
right,301,1,-0.5856,1.1365,-0.5856,0,274,442
right,302,1,-0.5438,1.1571,-0.5856,0,277,438
right,303,1,-0.5438,1.1571,-0.5856,0,274,441
right,303,2,-1.2676,2.0559,-0.6711,0,113,684
right,304,1,-0.5019,1.1758,-0.5856,0,278,435
right,305,1,-0.5438,1.1571,-0.5856,0,275,440
right,306,1,-0.5438,1.1571,-0.5856,0,275,439
right,306,2,0.3564,1.5779,-0.5601,0,114,542
right,307,1,-0.5856,1.1365,-0.5856,0,280,436
right,308,1,-0.5438,1.1571,-0.5856,0,279,436
right,309,1,-0.5856,1.1365,-0.5856,0,281,435
right,310,1,-0.5019,1.1758,-0.5856,0,273,441
right,311,1,-0.5438,1.1571,-0.5856,0,284,431
right,312,1,-0.4601,1.2125,-0.5438,0,274,441
right,312,2,-1.193,2.1,-0.6711,0,112,684
right,313,1,-0.4601,1.2125,-0.5438,0,281,434
right,313,2,0.3564,1.5779,-0.5601,0,115,543
right,314,1,-0.4601,1.2466,-0.4601,0,272,443
right,315,1,-0.4601,1.2466,-0.4601,0,279,434
right,316,1,-0.5856,1.2081,-0.4183,0,263,448
right,317,1,-0.5856,1.1928,-0.4601,0,266,441
right,317,2,-1.2676,2.0559,-0.6711,0,116,682
right,318,1,-0.5856,1.1571,-0.5438,0,272,441
