source,frame_id,imu_idx,quat_w,quat_x,quat_y,quat_z,accel_x,accel_y,accel_z,free_accel_x,free_accel_y,free_accel_z,delta_v_x,delta_v_y,delta_v_z,delta_q_w,delta_q_x,delta_q_y,delta_q_z,rate_x,rate_y,rate_z,quat_w,quat_x,quat_y,quat_z,mag_x,mag_y,mag_z,temperature,status_byte,packet_counter,time_fine
left,163,4,0.999424,0.00651593,0.0244424,-0.0226038,-0.124101,-0.68234,9.98454,0.257946,-0.402711,0.898611,-0.00121946,-0.00685879,0.0998433,1,0.000176469,0.00010391,5.85896e-05,0.0352938,0.020782,0.0117179,0.999424,0.00651593,0.0244424,-0.0226038,0.117007,-0.464259,-0.759324,34.0625,3,16637,8268914
left,163,5,0.999424,0.00651593,0.0244424,-0.0226038,-0.124101,-0.68234,9.98454,0.257946,-0.402711,0.898611,-0.00121946,-0.00685879,0.0998433,1,0.000176469,0.00010391,5.85896e-05,0.0352938,0.020782,0.0117179,0.999424,0.00651593,0.0244424,-0.0226038,0.117007,-0.464259,-0.759324,34.0625,3,16637,8268914
right,146,1,0.999421,0.00674996,0.0245801,-0.0225383,-0.157447,-0.415623,10.0684,0.195103,-0.152734,0.960073,-0.0015422,-0.00420798,0.100682,1,0.000255838,0.000157086,7.72976e-05,0.0511676,0.0314173,0.0154595,0.999421,0.00674996,0.0245801,-0.0225383,0.118014,-0.463337,-0.756783,34.0625,3,16638,8269014
right,146,2,0.999421,0.00674996,0.0245801,-0.0225383,-0.157447,-0.415623,10.0684,0.195103,-0.152734,0.960073,-0.0015422,-0.00420798,0.100682,1,0.000255838,0.000157086,7.72976e-05,0.0511676,0.0314173,0.0154595,0.999421,0.00674996,0.0245801,-0.0225383,0.118014,-0.463337,-0.756783,34.0625,3,16638,8269014
right,146,3,0.999421,0.00674996,0.0245801,-0.0225383,-0.157447,-0.415623,10.0684,0.195103,-0.152734,0.960073,-0.0015422,-0.00420798,0.100682,1,0.000255838,0.000157086,7.72976e-05,0.0511676,0.0314173,0.0154595,0.999421,0.00674996,0.0245801,-0.0225383,0.118014,-0.463337,-0.756783,34.0625,3,16638,8269014
right,146,4,0.999416,0.00696779,0.024782,-0.022473,-0.276366,0.213585,9.67585,0.29885,0.497033,0.774395,-0.00272117,0.00208924,0.0967607,1,0.000238679,0.000221241,7.5971e-05,0.0477358,0.0442481,0.0151942,0.999416,0.00696779,0.024782,-0.022473,0.116151,-0.464811,-0.755292,34.0625,3,16639,8269114
right,146,5,0.999416,0.00696779,0.024782,-0.022473,-0.276366,0.213585,9.67585,0.29885,0.497033,0.774395,-0.00272117,0.00208924,0.0967607,1,0.000238679,0.000221241,7.5971e-05,0.0477358,0.0442481,0.0151942,0.999416,0.00696779,0.024782,-0.022473,0.116151,-0.464811,-0.755292,34.0625,3,16639,8269114
right,146,6,0.999416,0.00696779,0.024782,-0.022473,-0.276366,0.213585,9.67585,0.29885,0.497033,0.774395,-0.00272117,0.00208924,0.0967607,1,0.000238679,0.000221241,7.5971e-05,0.0477358,0.0442481,0.0151942,0.999416,0.00696779,0.024782,-0.022473,0.116151,-0.464811,-0.755292,34.0625,3,16639,8269114
left,164,1,0.999413,0.00710716,0.0249008,-0.0224088,-0.737843,0.171722,9.27176,-0.372972,0.561121,0.130361,-0.00735338,0.00168617,0.0927202,1,0.000161599,0.000136453,7.35966e-05,0.0323198,0.0272906,0.0147193,0.999413,0.00710716,0.0249008,-0.0224088,0.115168,-0.467197,-0.757865,34.0625,3,16640,8269214
left,164,2,0.999413,0.00710716,0.0249008,-0.0224088,-0.737843,0.171722,9.27176,-0.372972,0.561121,0.130361,-0.00735338,0.00168617,0.0927202,1,0.000161599,0.000136453,7.35966e-05,0.0323198,0.0272906,0.0147193,0.999413,0.00710716,0.0249008,-0.0224088,0.115168,-0.467197,-0.757865,34.0625,3,16640,8269214
left,164,3,0.999413,0.00710716,0.0249008,-0.0224088,-0.737843,0.171722,9.27176,-0.372972,0.561121,0.130361,-0.00735338,0.00168617,0.0927202,1,0.000161599,0.000136453,7.35966e-05,0.0323198,0.0272906,0.0147193,0.999413,0.00710716,0.0249008,-0.0224088,0.115168,-0.467197,-0.757865,34.0625,3,16640,8269214
left,164,4,0.99941,0.0071906,0.0250392,-0.0223947,-0.447314,0.787138,10.1324,0.177464,1.26653,1.09423,-0.00444228,0.00784967,0.101327,1,0.000106181,0.000153978,2.16385e-05,0.0212362,0.0307955,0.0043277,0.99941,0.0071906,0.0250392,-0.0223947,0.11462,-0.469072,-0.761945,34.0625,3,16641,8269314
right,147,1,0.99941,0.0071906,0.0250392,-0.0223947,-0.447314,0.787138,10.1324,0.177464,1.26653,1.09423,-0.00444228,0.00784967,0.101327,1,0.000106181,0.000153978,2.16385e-05,0.0212362,0.0307955,0.0043277,0.99941,0.0071906,0.0250392,-0.0223947,0.11462,-0.469072,-0.761945,34.0625,3,16641,8269314
right,147,2,0.99941,0.0071906,0.0250392,-0.0223947,-0.447314,0.787138,10.1324,0.177464,1.26653,1.09423,-0.00444228,0.00784967,0.101327,1,0.000106181,0.000153978,2.16385e-05,0.0212362,0.0307955,0.0043277,0.99941,0.0071906,0.0250392,-0.0223947,0.11462,-0.469072,-0.761945,34.0625,3,16641,8269314
right,147,3,0.999405,0.00723405,0.0251451,-0.0224597,-1.28541,-0.24202,9.66199,-0.629157,0.268879,0.781736,-0.0128312,-0.00243177,0.0966227,1,6.76375e-05,0.000119889,-5.82909e-05,0.0135275,0.0239779,-0.0116582,0.999405,0.00723405,0.0251451,-0.0224597,0.114592,-0.468087,-0.762428,34.0625,3,16642,8269414
right,147,4,0.999405,0.00723405,0.0251451,-0.0224597,-1.28541,-0.24202,9.66199,-0.629157,0.268879,0.781736,-0.0128312,-0.00243177,0.0966227,1,6.76375e-05,0.000119889,-5.82909e-05,0.0135275,0.0239779,-0.0116582,0.999405,0.00723405,0.0251451,-0.0224597,0.114592,-0.468087,-0.762428,34.0625,3,16642,8269414
right,147,5,0.999405,0.00723405,0.0251451,-0.0224597,-1.28541,-0.24202,9.66199,-0.629157,0.268879,0.781736,-0.0128312,-0.00243177,0.0966227,1,6.76375e-05,0.000119889,-5.82909e-05,0.0135275,0.0239779,-0.0116582,0.999405,0.00723405,0.0251451,-0.0224597,0.114592,-0.468087,-0.762428,34.0625,3,16642,8269414
right,147,6,0.999405,0.00734667,0.0250462,-0.0225667,-1.72006,-0.385397,9.25189,-1.28613,0.0139681,0.21143,-0.017217,-0.00387702,0.0925149,1,0.000142704,-8.49099e-05,-9.75894e-05,0.0285409,-0.016982,-0.0195179,0.999405,0.00734667,0.0250462,-0.0225667,0.115168,-0.467197,-0.757865,34.0625,3,16643,8269514
left,165,1,0.999405,0.00734667,0.0250462,-0.0225667,-1.72006,-0.385397,9.25189,-1.28613,0.0139681,0.21143,-0.017217,-0.00387702,0.0925149,1,0.000142704,-8.49099e-05,-9.75894e-05,0.0285409,-0.016982,-0.0195179,0.999405,0.00734667,0.0250462,-0.0225667,0.115168,-0.467197,-0.757865,34.0625,3,16643,8269514
left,165,2,0.999405,0.00734667,0.0250462,-0.0225667,-1.72006,-0.385397,9.25189,-1.28613,0.0139681,0.21143,-0.017217,-0.00387702,0.0925149,1,0.000142704,-8.49099e-05,-9.75894e-05,0.0285409,-0.016982,-0.0195179,0.999405,0.00734667,0.0250462,-0.0225667,0.115168,-0.467197,-0.757865,34.0625,3,16643,8269514
left,165,3,0.999407,0.00741888,0.0248405,-0.0226404,-0.508274,-0.284602,10.0434,-0.178969,0.0460717,0.931152,-0.00512215,-0.0028663,0.100431,1,0.000104258,-0.000194363,-6.5112e-05,0.0208516,-0.0388725,-0.0130224,0.999407,0.00741888,0.0248405,-0.0226404,0.113289,-0.466251,-0.75531,34.0625,3,16644,8269614
right,148,1,0.999407,0.00741888,0.0248405,-0.0226404,-0.508274,-0.284602,10.0434,-0.178969,0.0460717,0.931152,-0.00512215,-0.0028663,0.100431,1,0.000104258,-0.000194363,-6.5112e-05,0.0208516,-0.0388725,-0.0130224,0.999407,0.00741888,0.0248405,-0.0226404,0.113289,-0.466251,-0.75531,34.0625,3,16644,8269614
right,148,2,0.999407,0.00741888,0.0248405,-0.0226404,-0.508274,-0.284602,10.0434,-0.178969,0.0460717,0.931152,-0.00512215,-0.0028663,0.100431,1,0.000104258,-0.000194363,-6.5112e-05,0.0208516,-0.0388725,-0.0130224,0.999407,0.00741888,0.0248405,-0.0226404,0.113289,-0.466251,-0.75531,34.0625,3,16644,8269614
right,148,3,0.999409,0.00750817,0.0247052,-0.0226748,-0.460586,0.0796704,10.1085,-0.111277,0.256915,1.08487,-0.00463076,0.00077289,0.101084,1,0.000118988,-0.000123382,-2.6195e-05,0.0237977,-0.0246763,-0.005239,0.999409,0.00750817,0.0247052,-0.0226748,0.110891,-0.466718,-0.75531,34.0625,3,16645,8269714
right,148,4,0.999409,0.00750817,0.0247052,-0.0226748,-0.460586,0.0796704,10.1085,-0.111277,0.256915,1.08487,-0.00463076,0.00077289,0.101084,1,0.000118988,-0.000123382,-2.6195e-05,0.0237977,-0.0246763,-0.005239,0.999409,0.00750817,0.0247052,-0.0226748,0.110891,-0.466718,-0.75531,34.0625,3,16645,8269714
right,148,5,0.999409,0.00750817,0.0247052,-0.0226748,-0.460586,0.0796704,10.1085,-0.111277,0.256915,1.08487,-0.00463076,0.00077289,0.101084,1,0.000118988,-0.000123382,-2.6195e-05,0.0237977,-0.0246763,-0.005239,0.999409,0.00750817,0.0247052,-0.0226748,0.110891,-0.466718,-0.75531,34.0625,3,16645,8269714
right,148,6,0.999413,0.00753352,0.0245645,-0.022655,-0.192765,0.0733164,10.0056,0.0631365,0.112382,0.903134,-0.0019537,0.000722326,0.100056,1,5.3639e-05,-0.000129961,2.68763e-05,0.0107278,-0.0259923,0.00537526,0.999413,0.00753352,0.0245645,-0.022655,0.111343,-0.468628,-0.75788,34.0625,3,16646,8269814
left,166,1,0.999413,0.00753352,0.0245645,-0.022655,-0.192765,0.0733164,10.0056,0.0631365,0.112382,0.903134,-0.0019537,0.000722326,0.100056,1,5.3639e-05,-0.000129961,2.68763e-05,0.0107278,-0.0259923,0.00537526,0.999413,0.00753352,0.0245645,-0.022655,0.111343,-0.468628,-0.75788,34.0625,3,16646,8269814
left,166,2,0.999413,0.00753352,0.0245645,-0.022655,-0.192765,0.0733164,10.0056,0.0631365,0.112382,0.903134,-0.0019537,0.000722326,0.100056,1,5.3639e-05,-0.000129961,2.68763e-05,0.0107278,-0.0259923,0.00537526,0.999413,0.00753352,0.0245645,-0.022655,0.111343,-0.468628,-0.75788,34.0625,3,16646,8269814
left,166,3,0.999415,0.00745905,0.0245489,-0.0225963,-0.211919,0.790837,10.3694,0.388609,0.995131,1.49522,-0.00212152,0.00791852,0.103694,1,-5.02002e-05,-6.55794e-06,6.17938e-05,-0.01004,-0.00131159,0.0123588,0.999415,0.00745905,0.0245489,-0.0225963,0.111712,-0.469996,-0.763467,34.0625,3,16647,8269914
left,166,4,0.999415,0.00745905,0.0245489,-0.0225963,-0.211919,0.790837,10.3694,0.388609,0.995131,1.49522,-0.00212152,0.00791852,0.103694,1,-5.02002e-05,-6.55794e-06,6.17938e-05,-0.01004,-0.00131159,0.0123588,0.999415,0.00745905,0.0245489,-0.0225963,0.111712,-0.469996,-0.763467,34.0625,3,16647,8269914
left,166,5,0.999415,0.00745905,0.0245489,-0.0225963,-0.211919,0.790837,10.3694,0.388609,0.995131,1.49522,-0.00212152,0.00791852,0.103694,1,-5.02002e-05,-6.55794e-06,6.17938e-05,-0.01004,-0.00131159,0.0123588,0.999415,0.00745905,0.0245489,-0.0225963,0.111712,-0.469996,-0.763467,34.0625,3,16647,8269914
right,149,1,0.999419,0.00738373,0.0244721,-0.0225517,-1.27734,-0.458755,9.15283,-0.875203,-0.0227951,0.181596,-0.0127853,-0.00457954,0.091527,1,-5.05088e-05,-6.7599e-05,4.86426e-05,-0.0101018,-0.0135198,0.00972852,0.999419,0.00738373,0.0244721,-0.0225517,0.111712,-0.469996,-0.763467,34.0625,3,16648,8270014
right,149,2,0.999419,0.00738373,0.0244721,-0.0225517,-1.27734,-0.458755,9.15283,-0.875203,-0.0227951,0.181596,-0.0127853,-0.00457954,0.091527,1,-5.05088e-05,-6.7599e-05,4.86426e-05,-0.0101018,-0.0135198,0.00972852,0.999419,0.00738373,0.0244721,-0.0225517,0.111712,-0.469996,-0.763467,34.0625,3,16648,8270014
right,149,3,0.999419,0.00738373,0.0244721,-0.0225517,-1.27734,-0.458755,9.15283,-0.875203,-0.0227951,0.181596,-0.0127853,-0.00457954,0.091527,1,-5.05088e-05,-6.7599e-05,4.86426e-05,-0.0101018,-0.0135198,0.00972852,0.999419,0.00738373,0.0244721,-0.0225517,0.111712,-0.469996,-0.763467,34.0625,3,16648,8270014
right,149,4,0.999423,0.00744353,0.0242976,-0.0225205,-0.891996,-0.749823,9.05015,-0.458186,-0.141946,-0.0504885,-0.00894901,-0.00751477,0.0904972,1,8.76108e-05,-0.000163663,3.82052e-05,0.0175222,-0.0327325,0.00764104,0.999423,0.00744353,0.0242976,-0.0225205,0.112745,-0.469092,-0.759917,34.0625,3,16649,8270114
right,149,5,0.999423,0.00744353,0.0242976,-0.0225205,-0.891996,-0.749823,9.05015,-0.458186,-0.141946,-0.0504885,-0.00894901,-0.00751477,0.0904972,1,8.76108e-05,-0.000163663,3.82052e-05,0.0175222,-0.0327325,0.00764104,0.999423,0.00744353,0.0242976,-0.0225205,0.112745,-0.469092,-0.759917,34.0625,3,16649,8270114
right,149,6,0.999423,0.00744353,0.0242976,-0.0225205,-0.891996,-0.749823,9.05015,-0.458186,-0.141946,-0.0504885,-0.00894901,-0.00751477,0.0904972,1,8.76108e-05,-0.000163663,3.82052e-05,0.0175222,-0.0327325,0.00764104,0.999423,0.00744353,0.0242976,-0.0225205,0.112745,-0.469092,-0.759917,34.0625,3,16649,8270114
left,167,1,0.999426,0.00763514,0.0241329,-0.0224988,-0.545197,-0.576077,9.74093,-0.024243,-0.170378,0.684332,-0.00548112,-0.00580403,0.0974051,1,0.000220275,-0.000151551,3.2172e-05,0.0440551,-0.0303102,0.00643441,0.999426,0.00763514,0.0241329,-0.0224988,0.110809,-0.467622,-0.75937,34.0625,3,16650,8270214
left,167,2,0.999426,0.00763514,0.0241329,-0.0224988,-0.545197,-0.576077,9.74093,-0.024243,-0.170378,0.684332,-0.00548112,-0.00580403,0.0974051,1,0.000220275,-0.000151551,3.2172e-05,0.0440551,-0.0303102,0.00643441,0.999426,0.00763514,0.0241329,-0.0224988,0.110809,-0.467622,-0.75937,34.0625,3,16650,8270214
left,167,3,0.999426,0.00763514,0.0241329,-0.0224988,-0.545197,-0.576077,9.74093,-0.024243,-0.170378,0.684332,-0.00548112,-0.00580403,0.0974051,1,0.000220275,-0.000151551,3.2172e-05,0.0440551,-0.0303102,0.00643441,0.999426,0.00763514,0.0241329,-0.0224988,0.110809,-0.467622,-0.75937,34.0625,3,16650,8270214
left,167,4,0.99943,0.00776408,0.0239609,-0.0224754,-0.300912,0.0251497,10.2779,0.166775,0.348035,1.22228,-0.00304215,0.000218727,0.102778,1,0.000158461,-0.00016057,3.2591e-05,0.0316921,-0.0321139,0.00651819,0.99943,0.00776408,0.0239609,-0.0224754,0.107485,-0.469554,-0.758892,34.0625,3,16651,8270314
right,150,1,0.99943,0.00776408,0.0239609,-0.0224754,-0.300912,0.0251497,10.2779,0.166775,0.348035,1.22228,-0.00304215,0.000218727,0.102778,1,0.000158461,-0.00016057,3.2591e-05,0.0316921,-0.0321139,0.00651819,0.99943,0.00776408,0.0239609,-0.0224754,0.107485,-0.469554,-0.758892,34.0625,3,16651,8270314
right,150,2,0.99943,0.00776408,0.0239609,-0.0224754,-0.300912,0.0251497,10.2779,0.166775,0.348035,1.22228,-0.00304215,0.000218727,0.102778,1,0.000158461,-0.00016057,3.2591e-05,0.0316921,-0.0321139,0.00651819,0.99943,0.00776408,0.0239609,-0.0224754,0.107485,-0.469554,-0.758892,34.0625,3,16651,8270314
right,150,3,0.999433,0.00785774,0.0238318,-0.0224412,-0.457542,0.365764,10.2578,0.0746168,0.450233,1.19986,-0.00459996,0.00363228,0.102577,1,0.000121729,-0.000118115,4.19513e-05,0.0243459,-0.0236229,0.00839026,0.999433,0.00785774,0.0238318,-0.0224412,0.104174,-0.47294,-0.758952,34.0625,3,16652,8270414
right,150,4,0.999433,0.00785774,0.0238318,-0.0224412,-0.457542,0.365764,10.2578,0.0746168,0.450233,1.19986,-0.00459996,0.00363228,0.102577,1,0.000121729,-0.000118115,4.19513e-05,0.0243459,-0.0236229,0.00839026,0.999433,0.00785774,0.0238318,-0.0224412,0.104174,-0.47294,-0.758952,34.0625,3,16652,8270414
right,150,5,0.999433,0.00785774,0.0238318,-0.0224412,-0.457542,0.365764,10.2578,0.0746168,0.450233,1.19986,-0.00459996,0.00363228,0.102577,1,0.000121729,-0.000118115,4.19513e-05,0.0243459,-0.0236229,0.00839026,0.999433,0.00785774,0.0238318,-0.0224412,0.104174,-0.47294,-0.758952,34.0625,3,16652,8270414
right,150,6,0.999438,0.00787897,0.0236774,-0.0224035,-1.09309,0.0749734,9.46132,-0.877777,0.221289,0.551847,-0.0109584,0.000739454,0.0946101,1,4.92511e-05,-0.000145157,4.38619e-05,0.00985022,-0.0290314,0.00877238,0.999438,0.00787897,0.0236774,-0.0224035,0.105592,-0.475825,-0.762053,34.0625,3,16653,8270514
left,168,1,0.999438,0.00787897,0.0236774,-0.0224035,-1.09309,0.0749734,9.46132,-0.877777,0.221289,0.551847,-0.0109584,0.000739454,0.0946101,1,4.92511e-05,-0.000145157,4.38619e-05,0.00985022,-0.0290314,0.00877238,0.999438,0.00787897,0.0236774,-0.0224035,0.105592,-0.475825,-0.762053,34.0625,3,16653,8270514
left,168,2,0.999438,0.00787897,0.0236774,-0.0224035,-1.09309,0.0749734,9.46132,-0.877777,0.221289,0.551847,-0.0109584,0.000739454,0.0946101,1,4.92511e-05,-0.000145157,4.38619e-05,0.00985022,-0.0290314,0.00877238,0.999438,0.00787897,0.0236774,-0.0224035,0.105592,-0.475825,-0.762053,34.0625,3,16653,8270514
left,168,3,0.999443,0.00788628,0.0234825,-0.0223727,-0.186986,-0.466186,9.82132,0.0928527,-0.272951,0.766744,-0.00190625,-0.00466911,0.0982122,1,3.61882e-05,-0.000187039,3.71209e-05,0.00723764,-0.0374077,0.00742419,0.999443,0.00788628,0.0234825,-0.0223727,0.107426,-0.474811,-0.76507,34.0625,3,16654,8270614
right,151,1,0.999443,0.00788628,0.0234825,-0.0223727,-0.186986,-0.466186,9.82132,0.0928527,-0.272951,0.766744,-0.00190625,-0.00466911,0.0982122,1,3.61882e-05,-0.000187039,3.71209e-05,0.00723764,-0.0374077,0.00742419,0.999443,0.00788628,0.0234825,-0.0223727,0.107426,-0.474811,-0.76507,34.0625,3,16654,8270614
right,151,2,0.999443,0.00788628,0.0234825,-0.0223727,-0.186986,-0.466186,9.82132,0.0928527,-0.272951,0.766744,-0.00190625,-0.00466911,0.0982122,1,3.61882e-05,-0.000187039,3.71209e-05,0.00723764,-0.0374077,0.00742419,0.999443,0.00788628,0.0234825,-0.0223727,0.107426,-0.474811,-0.76507,34.0625,3,16654,8270614
right,151,3,0.999444,0.00802818,0.0234,-0.0223481,-0.0543396,-0.554522,9.93662,0.622903,-0.276909,0.946281,-0.00055719,-0.00557881,0.0993643,1,0.000168833,-7.1265e-05,3.3112e-05,0.0337666,-0.014253,0.00662239,0.999444,0.00802818,0.0234,-0.0223481,0.107439,-0.473375,-0.763523,34.0625,3,16655,8270714
right,151,4,0.999444,0.00802818,0.0234,-0.0223481,-0.0543396,-0.554522,9.93662,0.622903,-0.276909,0.946281,-0.00055719,-0.00557881,0.0993643,1,0.000168833,-7.1265e-05,3.3112e-05,0.0337666,-0.014253,0.00662239,0.999444,0.00802818,0.0234,-0.0223481,0.107439,-0.473375,-0.763523,34.0625,3,16655,8270714
right,151,5,0.999444,0.00802818,0.0234,-0.0223481,-0.0543396,-0.554522,9.93662,0.622903,-0.276909,0.946281,-0.00055719,-0.00557881,0.0993643,1,0.000168833,-7.1265e-05,3.3112e-05,0.0337666,-0.014253,0.00662239,0.999444,0.00802818,0.0234,-0.0223481,0.107439,-0.473375,-0.763523,34.0625,3,16655,8270714
right,151,6,0.999445,0.00815726,0.023328,-0.0223433,-0.856361,0.0275892,9.49335,-0.15398,0.59652,0.546073,-0.00857517,0.000245886,0.0949326,1,0.000156889,-6.08189e-05,1.27199e-05,0.0313778,-0.0121638,0.00254398,0.999445,0.00815726,0.023328,-0.0223433,0.10516,-0.474411,-0.75899,34.0625,3,16656,8270814
right,152,1,0.999445,0.00815726,0.023328,-0.0223433,-0.856361,0.0275892,9.49335,-0.15398,0.59652,0.546073,-0.00857517,0.000245886,0.0949326,1,0.000156889,-6.08189e-05,1.27199e-05,0.0313778,-0.0121638,0.00254398,0.999445,0.00815726,0.023328,-0.0223433,0.10516,-0.474411,-0.75899,34.0625,3,16656,8270814
right,152,2,0.999445,0.00815726,0.023328,-0.0223433,-0.856361,0.0275892,9.49335,-0.15398,0.59652,0.546073,-0.00857517,0.000245886,0.0949326,1,0.000156889,-6.08189e-05,1.27199e-05,0.0313778,-0.0121638,0.00254398,0.999445,0.00815726,0.023328,-0.0223433,0.10516,-0.474411,-0.75899,34.0625,3,16656,8270814
right,152,3,0.999447,0.00824722,0.0231784,-0.0223678,-0.627675,0.304595,9.5054,-0.109476,0.822154,0.418401,-0.00630329,0.00302335,0.095053,1,0.000120012,-0.000140164,-1.70269e-05,0.0240023,-0.0280329,-0.00340537,0.999447,0.00824722,0.0231784,-0.0223678,0.105181,-0.474908,-0.758496,34.0625,3,16657,8270914
right,152,4,0.999447,0.00824722,0.0231784,-0.0223678,-0.627675,0.304595,9.5054,-0.109476,0.822154,0.418401,-0.00630329,0.00302335,0.095053,1,0.000120012,-0.000140164,-1.70269e-05,0.0240023,-0.0280329,-0.00340537,0.999447,0.00824722,0.0231784,-0.0223678,0.105181,-0.474908,-0.758496,34.0625,3,16657,8270914
right,152,5,0.999447,0.00824722,0.0231784,-0.0223678,-0.627675,0.304595,9.5054,-0.109476,0.822154,0.418401,-0.00630329,0.00302335,0.095053,1,0.000120012,-0.000140164,-1.70269e-05,0.0240023,-0.0280329,-0.00340537,0.999447,0.00824722,0.0231784,-0.0223678,0.105181,-0.474908,-0.758496,34.0625,3,16657,8270914
right,152,6,0.999449,0.0083194,0.0230344,-0.0223921,-0.677851,0.413527,9.74852,-0.319554,0.655323,0.66435,-0.00680474,0.00411569,0.0974842,1,0.000101633,-0.000135278,-1.73763e-05,0.0203266,-0.0270557,-0.00347526,0.999449,0.0083194,0.0230344,-0.0223921,0.103695,-0.478239,-0.762603,34.0625,3,16658,8271014
right,152,7,0.999449,0.0083194,0.0230344,-0.0223921,-0.677851,0.413527,9.74852,-0.319554,0.655323,0.66435,-0.00680474,0.00411569,0.0974842,1,0.000101633,-0.000135278,-1.73763e-05,0.0203266,-0.0270557,-0.00347526,0.999449,0.0083194,0.0230344,-0.0223921,0.103695,-0.478239,-0.762603,34.0625,3,16658,8271014
right,152,8,0.999449,0.0083194,0.0230344,-0.0223921,-0.677851,0.413527,9.74852,-0.319554,0.655323,0.66435,-0.00680474,0.00411569,0.0974842,1,0.000101633,-0.000135278,-1.73763e-05,0.0203266,-0.0270557,-0.00347526,0.999449,0.0083194,0.0230344,-0.0223921,0.103695,-0.478239,-0.762603,34.0625,3,16658,8271014
right,152,9,0.999452,0.00828317,0.0229208,-0.0224015,-0.0727238,0.783466,10.6146,0.37333,0.908769,1.62257,-0.000749991,0.00783645,0.106146,1,-8.36135e-06,-0.000107579,-5.44394e-06,-0.00167227,-0.0215158,-0.00108879,0.999452,0.00828317,0.0229208,-0.0224015,0.102247,-0.481596,-0.765197,34.0625,3,16659,8271114
right,152,10,0.999452,0.00828317,0.0229208,-0.0224015,-0.0727238,0.783466,10.6146,0.37333,0.908769,1.62257,-0.000749991,0.00783645,0.106146,1,-8.36135e-06,-0.000107579,-5.44394e-06,-0.00167227,-0.0215158,-0.00108879,0.999452,0.00828317,0.0229208,-0.0224015,0.102247,-0.481596,-0.765197,34.0625,3,16659,8271114
right,152,11,0.999452,0.00828317,0.0229208,-0.0224015,-0.0727238,0.783466,10.6146,0.37333,0.908769,1.62257,-0.000749991,0.00783645,0.106146,1,-8.36135e-06,-0.000107579,-5.44394e-06,-0.00167227,-0.0215158,-0.00108879,0.999452,0.00828317,0.0229208,-0.0224015,0.102247,-0.481596,-0.765197,34.0625,3,16659,8271114
right,153,1,0.999453,0.00815122,0.0229245,-0.0224049,0.097721,-0.492138,10.9543,0.623824,-0.0465574,1.90504,0.000978945,-0.00489773,0.109544,1,-0.000107957,8.02579e-06,-2.44697e-06,-0.0215913,0.00160516,-0.000489394,0.999453,0.00815122,0.0229245,-0.0224049,0.102642,-0.480091,-0.76769,34.0625,3,16660,8271214
right,153,2,0.999453,0.00815122,0.0229245,-0.0224049,0.097721,-0.492138,10.9543,0.623824,-0.0465574,1.90504,0.000978945,-0.00489773,0.109544,1,-0.000107957,8.02579e-06,-2.44697e-06,-0.0215913,0.00160516,-0.000489394,0.999453,0.00815122,0.0229245,-0.0224049,0.102642,-0.480091,-0.76769,34.0625,3,16660,8271214
right,153,3,0.999453,0.00815122,0.0229245,-0.0224049,0.097721,-0.492138,10.9543,0.623824,-0.0465574,1.90504,0.000978945,-0.00489773,0.109544,1,-0.000107957,8.02579e-06,-2.44697e-06,-0.0215913,0.00160516,-0.000489394,0.999453,0.00815122,0.0229245,-0.0224049,0.102642,-0.480091,-0.76769,34.0625,3,16660,8271214
right,153,4,0.99945,0.00828692,0.0229836,-0.022413,-1.41015,-0.665144,9.80996,-0.736524,-0.410333,0.910737,-0.0140877,-0.00668259,0.0980995,1,0.000159015,7.02202e-05,-1.56706e-06,0.0318029,0.014044,-0.000313411,0.99945,0.00828692,0.0229836,-0.022413,0.104127,-0.479652,-0.765667,34.0625,3,16661,8271314
right,153,5,0.99945,0.00828692,0.0229836,-0.022413,-1.41015,-0.665144,9.80996,-0.736524,-0.410333,0.910737,-0.0140877,-0.00668259,0.0980995,1,0.000159015,7.02202e-05,-1.56706e-06,0.0318029,0.014044,-0.000313411,0.99945,0.00828692,0.0229836,-0.022413,0.104127,-0.479652,-0.765667,34.0625,3,16661,8271314
right,153,6,0.99945,0.00828692,0.0229836,-0.022413,-1.41015,-0.665144,9.80996,-0.736524,-0.410333,0.910737,-0.0140877,-0.00668259,0.0980995,1,0.000159015,7.02202e-05,-1.56706e-06,0.0318029,0.014044,-0.000313411,0.99945,0.00828692,0.0229836,-0.022413,0.104127,-0.479652,-0.765667,34.0625,3,16661,8271314
right,153,7,0.999451,0.00836074,0.022912,-0.0224145,-0.964862,-0.43075,9.27746,-0.348144,0.0521401,0.392014,-0.00966032,-0.00432627,0.0927726,1,0.000100685,-6.32201e-05,4.33676e-06,0.0201369,-0.012644,0.000867351,0.999451,0.00836074,0.022912,-0.0224145,0.102749,-0.479206,-0.762621,34.0625,3,16662,8271414
right,153,8,0.999451,0.00836074,0.022912,-0.0224145,-0.964862,-0.43075,9.27746,-0.348144,0.0521401,0.392014,-0.00966032,-0.00432627,0.0927726,1,0.000100685,-6.32201e-05,4.33676e-06,0.0201369,-0.012644,0.000867351,0.999451,0.00836074,0.022912,-0.0224145,0.102749,-0.479206,-0.762621,34.0625,3,16662,8271414
