source,frame_id,point_id,x,y,z,doppler,snr,noise
right,78,5,-0.1338,1.4701,-0.2677,-0.5763,122,543
right,78,6,-4.4423,7.4175,-1.5679,-0.5763,158,458
right,78,7,0.3824,0.504,-0.1147,-0.2882,161,644
right,79,1,0.3824,0.7371,1.9758,0,163,549
right,79,2,0.0765,0.9935,-2.3709,0,160,521
right,79,3,0.204,1.3129,-3.1613,0,126,499
right,79,4,-3.9197,7.5045,-2.3518,-0.5763,154,452
right,79,5,-3.6456,8.6242,1.1217,-0.5763,172,419
right,79,6,0.3824,0.504,-0.1147,-0.2882,165,629
right,80,1,0.153,0.9846,-2.3709,0,179,500
right,80,2,-3.6584,7.8817,-1.3066,-0.5763,182,453
right,80,3,-4.2065,8.3649,1.1217,-0.5763,170,425
right,80,4,0.3824,0.504,-0.1147,-0.2882,147,625
right,81,1,0.0765,0.9935,-2.3709,0,195,512
right,81,2,-3.2122,8.3703,-0.8031,-0.8645,194,417
right,81,3,0.4398,0.4548,-0.1147,-0.2882,146,631
right,82,1,0.5099,0.6554,1.9758,0,113,562
right,82,2,0.153,0.9846,-2.3709,0,151,527
right,82,3,2.0586,2.2875,1.9503,0,142,489
right,82,4,-5.3537,6.5184,-1.5296,-0.8645,142,448
right,82,5,-5.2071,7.5838,0.5481,-0.8645,182,407
right,82,6,0.2549,1.0005,-0.2868,-0.5763,125,545
right,82,7,0.4589,0.4355,-0.1147,-0.2882,162,613
right,83,1,0.2294,0.9697,-2.3709,0,150,508
right,83,2,0,1.7358,-2.9573,0,133,466
right,83,3,-4.965,7.2499,0,-0.8645,199,429
right,83,4,-2.8043,8.964,0.8413,-0.5763,160,422
right,83,5,0.3824,0.4992,-0.1338,-0.2882,141,581
right,84,1,0.5736,0.2802,-0.0765,0,164,611
right,84,2,-0.4015,1.83,-0.4589,-0.8645,124,498
right,84,3,-4.0153,8.0562,0,-0.8645,197,420
right,85,1,1.3002,2.1959,2.6004,0,121,467
right,85,2,-0.6119,0.1729,-0.0956,0.2882,115,563
right,85,3,-4.5507,7.6501,1.3384,-0.8645,186,425
right,85,4,-0.0319,1.0539,-0.1912,-0.5763,132,538
right,85,5,-3.8113,8.9203,1.7591,-0.5763,123,402
right,85,6,0.4207,0.4768,-0.0956,-0.2882,125,566
right,86,1,0.5428,0.3232,-0.0382,0,199,568
right,86,2,1.7336,2.0147,2.492,0,114,483
right,86,3,-4.4423,7.5769,0.2613,-0.8645,169,437
right,87,1,0.102,1.5457,-3.0593,0,148,451
right,87,2,6.023,3.9951,2.0076,0,121,393
