frame_id	accel_x	accel_y	accel_z	free_accel_x	free_accel_y	free_accel_z	delta_v_x	delta_v_y	delta_v_z	delta_q_w	delta_q_x	delta_q_y	delta_q_z	rate_x	rate_y	rate_z	quat_w	quat_x	quat_y	quat_z	mag_x	mag_y	mag_z	temperature	status_byte	packet_counter	time_fine
64	-0.629364	-0.094549	9.77689	0.107923	-0.615987	0.956127	-0.0062793	-0.000958583	0.0977697	1	6.60091e-05	7.32114e-05	1.47381e-05	0.0132018	0.0146423	0.00294763	0	0	0	0	0.0801386	0.513107	-0.99703	33.8125	1	41072	4157277
65	-0.454344	-0.124357	9.83311	0.381321	-0.659501	1.0688	-0.00451522	-0.00126061	0.0983321	1	8.68599e-05	0.000143562	-4.3421e-06	0.017372	0.0287124	-0.000868421	0	0	0	0	0.0730884	0.506781	-0.994613	33.8125	1	41075	4157577
66	-0.170524	-0.103134	9.91728	0.635073	-0.618615	1.11609	-0.00173166	-0.00103552	0.0991722	1	2.08748e-05	-0.000133358	1.14387e-05	0.00417496	-0.0266716	0.00228775	0	0	0	0	0.08106	0.514093	-0.998023	33.8125	1	41078	4157877
67	-0.646849	-0.0590377	9.78599	0.10493	-0.584284	1.01126	-0.00650437	-0.000608256	0.0978574	1	9.04663e-05	-0.000183369	1.33347e-05	0.0180933	-0.0366738	0.00266693	0	0	0	0	0.076515	0.510565	-0.989494	33.8125	1	41082	4158277
68	0.276459	-0.106512	9.92709	1.04427	-0.609606	1.04282	0.00274979	-0.00106636	0.0992713	1	6.80423e-06	-7.47613e-05	2.00576e-05	0.00136085	-0.0149523	0.00401152	0	0	0	0	0.077083	0.512291	-1.00461	33.8125	1	41085	4158577
69	0.175275	-0.13625	9.89089	0.959212	-0.650501	1.01839	0.00173686	-0.00136282	0.0989092	1	1.30026e-06	-8.00827e-05	-1.67126e-05	0.000260051	-0.0160165	-0.00334252	0	0	0	0	0.0738362	0.504655	-0.985068	33.8125	1	41088	4158877
70	0.678232	0.0162176	9.83378	1.34415	-0.493329	0.973833	0.00674757	0.000156841	0.0983402	1	2.53358e-05	-0.0001767	-2.60368e-05	0.00506715	-0.03534	-0.00520735	0	0	0	0	0.0707156	0.506295	-0.993603	33.8125	1	41092	4159277
71	0.336304	-0.203798	10.086	1.03388	-0.785236	1.24073	0.00336863	-0.00209324	0.100859	1	0.000271129	2.94295e-05	-8.34744e-05	0.0542259	0.0058859	-0.0166949	0	0	0	0	0.0731818	0.515869	-0.984311	33.8125	3	41095	4159577
72	0.874391	-0.555289	10.0627	1.61123	-0.99579	1.14585	0.00875657	-0.00550987	0.100628	1	-0.000217504	6.52481e-05	-4.2901e-05	-0.0435008	0.0130496	-0.0085802	0	0	0	0	0.0717153	0.507706	-0.991051	33.8125	3	41098	4159877
73	0.19915	-0.138459	9.86701	0.875279	-0.625787	1.02826	0.00202098	-0.00136926	0.0986697	1	-7.97385e-05	0.000150774	-0.000101377	-0.0159477	0.0301549	-0.0202754	0	0	0	0	0.0773135	0.513086	-0.994493	33.8125	3	41102	4160277
74	0.342903	-0.284389	9.83696	0.995807	-0.831925	0.987259	0.00342848	-0.00285929	0.0983691	1	7.41631e-05	6.69788e-07	-0.000118196	0.0148326	0.000133958	-0.0236392	0	0	0	0	0.0698971	0.505717	-0.988056	33.8125	3	41105	4160577
75	0.546668	-0.00817007	10.0031	1.23074	-0.559427	1.14109	0.00544894	-0.000111088	0.100032	1	0.000140175	-8.8564e-05	-0.000123063	0.0280351	-0.0177128	-0.0246126	0	0	0	0	0.0739951	0.513078	-0.992457	33.8125	3	41108	4160877
76	0.315468	0.0596352	9.7983	1.03991	-0.474788	0.887187	0.0031248	0.000576435	0.097984	1	9.72183e-05	-0.000153299	-0.000137935	0.0194437	-0.0306598	-0.027587	0	0	0	0	0.0694956	0.510481	-0.981383	33.8125	3	41112	4161277
77	0.163126	-0.466484	10.0462	0.820651	-0.9693	1.19052	0.00164239	-0.00464731	0.100463	1	-8.96167e-05	6.20503e-05	-0.000143502	-0.0179233	0.0124101	-0.0287004	0	0	0	0	0.0724568	0.512196	-0.997015	33.8125	3	41115	4161577
78	0.000450203	-0.332999	9.92268	0.648687	-0.907629	1.06783	-1.18788e-05	-0.00336333	0.0992256	1	0.000168005	-7.8745e-05	-0.000112599	0.0336009	-0.015749	-0.0225197	0	0	0	0	0.0713869	0.509525	-0.983433	33.8125	3	41118	4161877
79	-0.222941	-0.0756325	9.79443	0.33829	-0.677642	0.991195	-0.00224753	-0.000771976	0.0979438	1	8.36088e-05	-9.12209e-05	-0.000162401	0.0167218	-0.0182442	-0.0324802	0	0	0	0	0.0688741	0.50866	-0.988491	33.8125	3	41122	4162277
